#z DA dDA theta dtheta
0.15,556.907739023132,15.482035144843067,13.156249790961436,0.3657437441887279
0.25,822.8415564096146,15.387137104859793,8.191943985560831,0.15318935252998753
0.35,1046.1262704071366,15.16883092090348,5.966165923874886,0.08650940589618585
0.45,1228.0121673644326,14.613344791636747,4.731975985141771,0.05631051422318708
0.55,1361.8905203719826,13.755094255757024,3.991529183897491,0.04031444475736466
0.65,1468.1873371374368,12.7732298330957,3.478145820811383,0.03025986864105903
0.75,1555.044616207657,11.97384354479896,3.096223491340797,0.02384092088332414
0.85,1621.8878310921966,12.326347516300695,2.8081523146344227,0.021341957591221615
0.95,1671.9447112847029,14.713113459305386,2.5843818408232457,0.02274256019924456
1.05,1704.510173736934,15.5110425810061,2.41134718927074,0.021943259422363737
1.15,1729.8620720031242,15.741744855228431,2.2654958316368714,0.02061601206789553
1.25,1773.0183058813654,16.134466583520425,2.112114540228893,0.019220242316082926
1.35,1790.4062728769877,17.904062728769876,2.0025978749682167,0.02002597874968216
1.45,1761.857491761055,20.61373265360434,1.9519843984870637,0.022838217462298648
1.55,1752.15787549161,26.28236813237415,1.8858180514194607,0.028287270771291922
1.65,1796.5167433215063,42.397795142387544,1.7698483731053987,0.04176842160528741
1.75,1810.8277509022403,65.5519645826611,1.6920117272187043,0.06125082452531709
1.85,1796.889558348329,86.07100984488495,1.645307051439461,0.07881020776395017
